kpx_group_1,kpx_group_2,kpx_group_3
10176.97108545823,9054.21703948854,5079.836101927247
9573.160925036223,9067.131056345374,4549.899532566501
7573.770237747656,6612.828247381115,4299.40852509996
8666.463742383603,8208.16385070795,4481.417232806149
9000.87491556459,8549.59190360466,4857.310049190754
10369.98828191589,8971.344188276114,5200.754610778213
9961.874614185499,8857.226444874397,5042.854737884873
6504.945660900453,6636.618905370053,3547.552064928819
6002.864303322537,6576.822146412566,3360.1968373406253
7198.4892596542995,6535.850034545647,4007.1952673873448
8478.762117023849,8062.059254961996,5427.125241629552
9323.193119276464,9325.02351467916,6764.5919036742525
10534.500916931956,11467.070840544602,8353.35903594473
10365.650797002856,10923.331879945306,9232.473161802916
10191.494726762701,9933.609218991245,9152.688464083283
11192.273293601223,10021.039961362418,9002.25577819734
11743.357071517814,10411.888354078175,9637.362780543126
10389.17311344292,11133.5774782897,9363.921491273586
10750.890070845911,9639.050441397443,8634.363864074272
11395.370938219421,11683.972808235598,9206.790456186864
13276.226842614971,14291.91473517529,11795.865917912792
10911.23584187598,12549.21410038069,10284.079522737758
9687.175429319705,10684.316315990196,7211.601939063078
9134.15571137359,9881.624138701316,7435.420387482283
9132.126781818262,10341.03947054083,7238.088127700411
9678.812685047827,10940.958908298835,7302.530390845494
6413.1828962797135,6663.606188286796,5364.909562806915
8419.777865254162,8424.860159129039,6146.441642311062
9275.684622050478,9743.357046097315,5890.99323538248
11896.456524783718,11191.427834361759,5959.018413443333
12465.292275903836,12353.50448004174,7068.391488205903
13598.514749063876,13452.710144062396,8128.908349966984
14755.6245335331,14001.045061867788,8392.696774312422
15092.32050876144,13875.580188642707,8986.224625578228
14368.302847583562,14179.520942466332,9339.268750545556
14644.732269015307,15200.421282214309,10761.560174584103
13053.844796383388,13732.936426189392,9502.094322755209
10926.168742810034,12239.305978674214,9000.523085052355
12226.498525880004,12771.584604264483,10381.454587950906
12484.842076330557,13825.648373015516,11426.486199439489
15552.40243339067,16054.129704935984,12420.48596528954
17059.412320447373,16674.40201798237,14525.041642866952
17920.65642692333,17524.119381021595,15664.328865875405
17570.716000267603,17501.62376478488,17094.026089625797
17264.82966697714,18718.259729899684,17607.08884206624
18443.986234320928,20070.44533703195,17889.630869036282
18898.532843066714,20355.68488100932,17595.67195895485
19982.971523029526,20292.59622409706,17291.745281680876
19820.80213709694,20313.923710733146,17194.31183645528
19490.97424648169,20401.80136374689,17011.62951914749
20960.380533741296,20609.77434963336,16166.899805664263
20747.95277052961,20159.010192545433,15919.4297057833
21366.450900412146,19644.819472956922,13585.306300065837
21034.641819944496,19698.678515348645,11111.834045840822
20437.629159809618,19525.60435612033,14343.95199485084
20197.25409771571,19988.838939095822,12483.553558848138
20250.428225478565,19714.623379744266,9835.493630935638
20010.82450442601,19423.97969124621,9526.258345885322
19641.195450799947,19203.46946650057,10469.069015909754
19596.452278843037,19455.69298443044,14649.825993200988
19589.584112935583,19123.208473652958,15373.762422072765
18815.430115634237,19319.72251810334,15331.936630681384
18595.53926108166,18479.586282316486,15021.288578445565
18114.03879423029,18807.261624624665,14877.689063821475
16383.985167536708,17440.431372029365,14795.30830313732
15872.89274126872,16203.3442454225,13026.165395060663
14734.821479085345,14521.187417758532,13173.084947661768
14033.018902366788,14540.127510420058,12693.066645216812
13199.553940970502,15051.391095401224,12649.768833829768
13473.45873859998,16662.331706559853,12596.344194910613
13777.209532004188,15862.404333545792,12338.446742010656
14175.660610934661,15690.177874568746,11977.273446320334
14432.823031511638,15749.291106033657,13221.18757789652
13455.253660294366,15268.71659648162,10966.846995397147
12843.016377627971,12498.289129436978,8080.875680048481
11198.732113791139,12066.370042306447,7745.343408398981
11030.698105592246,12406.266672400838,7811.6162278829615
11685.861769094909,13169.97726344473,8566.126310911024
11034.426038209413,12450.419666842701,8258.291918251114
10585.09574120143,12832.29167208662,8644.531103928013
11185.044285038919,12399.654657271543,8699.450204731262
10136.503298947116,11833.358161556833,7978.018721232267
8809.020742962506,9626.353363244963,6148.617768630277
7712.550245587359,6650.125176469833,4570.95191051758
8144.99400167096,7286.508129143784,5484.397037566204
9290.19688562985,7791.542639082781,7766.147966342523
9179.882998646495,9057.764220459516,8135.568643550838
9195.591413795511,9362.106125814216,8109.522439644708
9537.422784570603,8386.043212715147,7804.665000495545
9195.44642055753,6825.821569381279,6698.392883541735
9080.53312391627,7325.489339124177,6023.409818993525
9402.203556832532,8642.25377193349,7380.163094664404
9839.89983607446,9806.7454437233,8146.825047321732
10643.902038582466,10091.23515098191,8570.743933598445
10243.818118737125,10002.187695102606,8360.949040841964
8674.243260920834,9041.157345782449,7615.354659579544
9131.90628881811,9161.079744253999,7107.527884753608
11104.634122802438,11169.00913085715,9017.647544241834
8655.752306422275,9500.702807779879,7608.166273014846
9636.183785471612,9777.946209473652,7870.369284450398
9988.514889421376,10273.5249849208,8045.438008960579
10646.79698615142,10467.489097708218,8134.236212999459
10476.943043707135,10286.39924613322,8160.029485629302
10724.483100809364,10974.866287312909,8144.343059238727
11471.380840272055,11744.809340665211,9401.410783342915
13173.941444151309,13998.83965405223,11258.023406728666
13570.802844030712,16078.226069222275,13361.6121932493
14232.375058924928,17244.486455956634,14275.455997739564
14243.181232983254,15860.683781048207,13115.924759846464
14485.152912775327,15442.614157780301,12848.69990425392
14582.656147266767,15824.648008234268,13002.44504582018
14952.749853844623,16421.09851145287,13221.039880621232
15040.906230464005,17467.00296948712,12997.389148444394
15741.722266320967,17653.574257134966,12884.94498254658
15810.388992657186,17284.879216999587,13207.54060171404
15319.533774187286,16614.015384449456,13214.130549590893
14601.553975950888,15286.270030696787,12237.79807872339
13414.006257783938,14056.40197595166,10510.71944520675
11599.566712442387,10306.112672811823,7241.944049134003
9667.979013843693,9601.45777970995,4559.260413220319
8659.138202259433,9580.16453579472,4363.9222594267385
6960.593795428467,7506.033427073663,3430.80544464497
6794.6729641141355,5988.2736433709115,3098.3059011362666
7166.423420188894,6462.651247190519,3713.680212297798
7837.116793191435,7111.071939325557,4016.480828693276
8111.19102808361,6219.434188975465,4182.784517066801
8092.66138781386,5865.467061120001,4793.469542949336
9762.494833185805,7745.578954834917,5898.363247584744
10730.641043450969,9023.086971230076,6164.793773001923
10518.738979128273,8377.116203543768,6105.568252958288
10248.937622635362,9529.415931379172,4415.614714139213
8865.506016625373,7655.956729403418,4688.635506634013
8454.083223882393,7071.862341387324,5121.824013775707
7121.051483996133,6545.834340373166,5410.363404888365
6407.43261278803,6686.93012662426,6218.359783152812
7011.325998750202,7088.957308716368,6568.157558200057
7044.379969839409,7830.9070928455785,7261.4129307543135
9167.564418136091,9572.348076156548,8659.961277790928
14118.837059959109,14256.846821417592,11800.06740963513
18363.95277281164,17367.63927235577,14219.661628827547
18487.148157672793,18863.98137685088,15883.35474826839
19593.278247348557,19237.44413128065,16371.759590874788
19954.664297947453,19792.69157229873,17174.179867647345
19963.427790795078,19660.179064049724,16811.746803520226
19432.394765105328,19577.588031807623,16929.63763983857
19708.177043851774,19815.27957797298,17018.576746065817
20072.19976477838,19154.869955267783,15575.999055503751
19630.20630702991,19378.842852294063,15352.263505821296
20482.90000594868,19594.710843804158,15019.339309199093
20061.29470369177,19099.547648722102,14607.25999265826
18669.74317344005,18768.864821150455,13781.305821814438
18096.15326093287,18354.778361644745,14044.428009270388
18284.085368029937,18505.23775720923,13944.17036341909
17979.71473444877,18188.92208562312,13393.663466704422
17179.374809969027,18015.767344584056,13395.600111294028
13641.946925367925,13126.373633270281,10114.412257291477
9651.143903870983,9753.182213479413,7200.131121397701
8127.15101538449,8733.438565785234,6343.025987343137
8298.259290104377,8504.056906769483,6492.617411652143
7851.955056282232,9216.97522200468,5317.730742806024
6646.644745645735,8477.489388392718,5923.064469679243
6074.3102241209635,7681.119102527249,5494.585257690173
5313.147762027566,6298.9195997484885,4546.942346024855
5823.07279674487,6641.824361566252,5084.998985258726
6517.663855565005,7952.11974065689,5839.339131084043
6241.1881560115135,7393.833520349619,4382.901184715106
5280.310022086871,5488.665129047284,3395.567990782848
5197.661410099288,5098.772635577431,2631.537654732744
4311.491208837408,4004.4693000042516,2657.380400602265
3473.685773090028,3606.0825880384727,1721.4073469495272
2084.330560446365,1990.9756376990015,1430.1192998370088
1164.8566458787404,897.9843243083367,625.0488900398416
1212.4606517162927,984.8183884138829,643.1848024071709
1042.8267455887026,923.5933425511039,932.7629117013936
1053.190588115596,956.7639145669815,193.272930730244
1119.0547270353427,1501.6887783306274,611.0208636306438
2083.028192869682,2342.8975335376267,1294.133155341037
1624.7751206729083,2303.583628310805,961.4244398875308
1686.5380145811862,2104.704775359586,973.6055326640871
782.6239419908462,945.6408234229598,282.9982399450638
392.8028982948703,1072.5573944125822,461.9760236654121
524.0676381858719,1429.5755034486212,511.2200886189112
336.71103828561075,1290.3366032680362,601.8744798570282
0.0,1058.3077417240847,301.9308120234835
0.0,571.194474024354,219.57396952161392
47.17270371422295,429.4077223471341,192.0883784594953
367.8396377355275,409.49282057476944,347.35284671152715
414.0932609879116,283.91684763154467,295.33922486682445
1141.5288192325418,831.2322125178921,218.45542027649668
1032.4049203896363,2208.3021157906883,1073.0135773250372
3751.5541766540946,4841.870108553279,1876.9296257426497
5844.636520921741,6763.3731139431075,2904.045838401219
6353.679641045312,7347.075081889241,3565.324376512203
6624.448032684916,8584.287719680335,4266.468073412522
14753.688197016158,15601.782181725232,9491.208112621936
17004.92367300221,18107.326802420586,13319.361810405097
18226.8188043123,18826.769103359497,15102.759046570034
19967.47676541525,20119.509770399018,16925.757481527802
19478.814090543354,20632.494780304423,17033.89224537107
20225.586867302296,20463.39156762858,17108.785113497102
19948.827496993785,20067.832303428135,16736.3835187054
20062.8910830355,20150.28982808225,16109.451803213124
19699.47651192919,19824.080825482593,16518.657227269803
18961.583027296634,19325.57353245044,16643.868718222482
18711.483867994277,19148.03841504385,15799.894703206784
18974.27627075072,19393.319498349996,15670.043601439214
17936.672436825775,18949.3560592588,15829.40177938007
18139.939615741223,19272.208827107515,15125.987287679847
18061.85233319278,18747.30612095108,14665.270530734811
18286.018224397358,19032.03933916903,13676.395131714557
18428.12604799151,19326.337345037446,14229.69129354704
18774.595168651034,19098.351558758553,14465.868072070089
18941.047023497733,19245.97991243498,14213.747944331915
19494.915184678626,19169.604186700093,13977.061261699895
19376.827433412614,18946.882392256164,14274.956509668817
19238.585544245176,18645.863865071813,13546.329114093314
19103.785006982318,18545.684660464154,13129.565979630388
18830.122633461746,18770.050387669253,13073.872390642671
18177.51964482099,18546.134507461593,12861.541141378244
18396.80355128486,18934.643475359164,12776.9344645237
17882.41742363635,19324.514366625517,13153.533033721476
18150.239425183394,19309.82010117014,11885.480828873146
17799.290246222547,19149.768688310993,11300.704902802754
16799.784681037323,19332.933260906328,12677.999561701115
16445.61412651573,18662.88755451349,12761.03557834801
15551.963397302256,18772.0505731032,12560.215157249766
15988.122693254312,17926.830077624156,14080.30688784016
12659.42423573161,14509.689839769475,11046.160045879717
10037.904201598401,10372.477191673104,7480.267519074912
8032.57000852586,8661.379972804589,6961.956288528539
8089.3265795041225,8930.58011640661,8171.013255386361
8375.959079912705,6900.929854187946,7888.626187869443
9398.636408111375,9426.4423840718,9090.439080428469
11700.074086626375,11448.329248822081,11263.843538672018
12867.308294024904,13397.388570697713,12441.854314134183
13843.188602728169,15257.689815121972,12734.893705407823
16287.039330364294,16762.96123902356,14837.835057408249
17173.76967905355,17835.221628162086,14435.417616112534
17329.064458036843,18224.97770173096,15318.327207486593
16442.675421108317,17544.373063245133,15890.698141781106
15247.60485553964,16631.012978154,13432.830639568698
14877.867433923873,16101.492554160497,11923.681359189304
15927.302595342757,17523.18003233708,14663.382694795348
15672.42591366321,17643.71584068139,13965.58675062237
15240.381845232812,17528.751212843366,14289.580962277698
16139.469163070675,17215.1326266932,13061.306602028708
16240.17091920967,17256.253608358493,13285.01860196389
15627.231188029364,17485.778781665143,13336.827851410186
15442.365845304636,15748.121529846872,13380.258011919224
11027.7970200622,11223.963051484754,7204.353950389925
6508.346823903684,6027.272387939796,4068.2625350305866
3366.0259658251593,2924.732985888814,1647.670178316294
1410.1450271085141,1438.0008378316495,926.6424898932884
386.79976702372585,805.9083951264612,291.91570299186566
341.46709724622383,684.003624789087,338.56266267172543
283.2467737746883,447.45099122775144,0.0
332.4155202166724,366.6860551612158,203.45347523339572
65.27320139806825,242.98014452107935,194.9719938200468
128.57437577938066,424.76405740849066,191.94366025398745
0.0,164.16496979678857,309.149411092527
768.7579120636412,956.3136156465655,324.546689744354
3619.5222655044586,3857.109146674176,2692.228014031621
5596.65103876425,6632.152888038054,4066.730044008964
8247.456613772274,8642.079392594766,4401.261398645215
12361.581086065502,11832.564001203356,7419.809268522168
16260.865797129894,17146.38989482237,12500.956075392209
17211.174742108527,17493.186141260387,14483.745177971983
20153.040376717647,18931.814461113543,16755.333946677452
20116.878852271628,19252.635957589606,16055.320110377186
18006.811085642013,17775.708588704838,14870.783229303514
18095.965793526702,18642.224748550652,15021.290882475652
17981.038640443094,18491.537529365032,14014.13681419206
19288.323912724136,19133.7059700509,13431.532307258536
19274.907855998215,18750.655161274255,14027.477411886408
18920.301889307262,19056.025186079765,13546.405588011132
17987.239613475118,19170.160675331947,12100.475461311224
17903.285076362157,19276.574102806415,12215.746388581276
17556.859538226097,18902.825431017776,11637.470583273102
17333.94675898008,18706.71255365723,11994.254583945429
16559.586445026278,18567.72966655464,12751.198669758882
15936.182582802418,18267.293398088972,17114.13043005192
16610.173167703382,18783.591409162884,16398.672361403682
16614.01977012105,18981.85183088853,13863.152463337994
16513.634814334542,17757.201851666046,14061.218040039228
14856.016873666667,14782.123978690404,12735.363923071762
10982.53216175143,11561.770136404652,9752.902730773169
8597.070366900822,10233.249403907179,6907.2037706236015
7738.067519061124,8332.204760186029,4867.551165669543
4790.285342757595,3949.4546655044855,2911.097593396288
2848.797912644768,2008.45987910663,2224.742807576591
2384.936478497366,1484.7048151683136,1671.117217964052
2743.0678479933385,1369.162179331306,1856.4926172001408
2391.1686437616377,1548.4645586012978,1712.4846106800871
2818.061570086284,1728.1850087004295,2298.477050144308
2623.313632591995,2004.8029308650657,1830.303639404672
3028.088694155927,1811.9501222722606,2347.21428380592
3095.5933758734136,2745.7293762243626,3024.722043275085
3441.9181964948243,3424.981017753057,2817.6812578392737
3371.1494547182774,2869.008041644557,2580.668250484047
3442.6100610647177,3014.498371641707,1792.2604805581643
3327.396384549664,4726.144500126603,2457.9514049288164
4362.887632268919,4486.597799936854,2279.450410884511
4583.032003391323,4536.115862796641,2847.827850034825
4970.516752537743,5295.178868697605,4431.016406594723
5578.030007373523,7025.506810755307,5436.210387973003
5946.891540967805,7004.519821611797,4935.942301290141
4574.859310360612,5009.8438499328495,4316.44488536888
6629.447778334337,5541.756752077927,3669.2869441390417
6419.789230308355,5854.804000263448,3254.6634792690284
5386.927655971006,6351.820777043766,3474.3913280519587
5241.211748842579,5832.795904654513,3123.3601329712983
6106.926478628757,5484.277806972014,3594.881579707314
5572.776581197476,5287.313667099284,2850.9635137699383
4344.015558926794,2669.1751799076224,1987.238074595268
11617.900434244086,12046.968234869642,5213.61782256119
10228.03889715524,12154.975628388862,5058.1364497330105
7748.102246905945,8594.945693581638,2719.61007921343
4874.181204046666,4306.243846492684,2155.955309546709
2841.4054740555275,3340.507824444741,1659.7891509420044
1668.7140232232114,1413.4968683479046,1110.0420868823958
1352.517585621324,1291.6768405847818,681.5844071438102
828.9645703341126,760.5025992609438,384.2906669279205
818.3779245939248,742.0129174184162,347.5134115720915
373.51823132047724,23.848005392560108,307.3391856353589
425.08068586235,275.70393971291156,215.31881056093616
350.24499489784824,574.6206876637187,400.0336315203836
187.29801270768036,371.44026839632215,205.69736552964585
321.4302646144809,321.48869179976816,169.03089403518968
608.7733127502515,705.1407355249627,190.61503474020765
839.2440592608347,786.2963643634238,608.2411682106286
3260.2873255024188,1928.8804524988902,1792.593215602823
8442.264736384092,6285.783557698151,5971.856833726067
12666.702080640054,12983.87804827684,8355.35252811097
14207.863517920301,14176.336857672766,9175.09532637007
15375.302140553857,14868.000607365137,9648.088664293502
17463.953966679786,16733.394516351716,12348.28927325251
18166.151614817503,18225.186264289026,13921.18379514819
19823.425473974432,19225.29450391035,14974.40418979884
20125.8432280594,20548.567558973864,16697.910237470485
19944.636216173363,20361.754611779146,17091.871506413885
20347.607815475072,20206.555761930882,16486.574371354796
20603.73604447844,19879.737450759458,16235.787151153603
20337.17509016414,19995.922015874425,15102.579993569483
20764.547317774766,20327.323052213465,15325.13295041226
20818.353131936346,20403.260957861065,15061.545690768
18555.702936999827,19378.94486520888,14821.266854273146
17538.646458311778,17992.372321589533,14645.359617174388
17006.58695499917,17968.85833024269,14811.244734399124
17416.995949038726,18861.71789132901,14475.74792832603
18090.12846168806,18670.269718195712,13980.533356139204
17833.910367350578,18623.652445635395,13983.263456737384
16969.290063173805,18551.07151642802,14150.163598089372
15923.706616756677,17238.81330764728,13066.88722479842
15858.808729218608,17201.974592330465,13422.395098352696
15435.31162518379,16744.561359557672,13136.00975672785
15538.071482399278,16310.051630376327,12024.794230152324
15698.12594054714,15808.223845978368,10883.530778381824
15514.366223781108,15373.713163006705,10406.502163451
15862.307831133407,17010.476644526654,12806.5218150951
16831.212586113645,17228.926761210765,11838.124218203777
16554.792521791183,16856.429809453817,11528.216858813736
16044.998837012783,16618.45352210221,10953.401957870616
11892.825504353414,12575.994589646652,10129.3260586809
9844.499556999886,12186.54762558186,8510.214559219296
9876.30885837052,10884.948375958193,9165.808055075277
9575.95576498367,10013.24699201802,8042.195877048861
7485.05339176654,7358.0338507157,7468.159719436327
6402.647297376606,4188.2151442920185,4674.162092537497
3872.0679714856474,3655.9838540654277,1838.068176156186
1661.7639254629423,1184.4555094266577,648.9210599725409
887.2359154790072,629.9873067693002,290.51477414230936
1247.0274212730621,691.3496950679026,259.7082218240768
2255.2669790437544,1109.0291832878393,785.270765675312
1327.499572318684,688.9900786232477,870.2544059410685
1191.579207858571,571.0699269946571,1164.7403534683897
1257.3652845043566,499.306966957949,1057.1285627581346
2451.1540739548227,3029.8521579783906,1712.116294850068
3443.8436654351913,3423.3597629520773,1392.902856135098
3013.4303401761485,2592.1557933923887,2938.5798403765807
4229.52110398667,2679.9728169383648,6601.356022258584
3819.894105100666,2784.356481502088,6538.565825849276
3366.4072791119693,2929.5336970037984,5690.162927684092
3294.774307203326,3150.9803627075576,4874.448655632587
3340.4062997647616,3059.521806410322,4465.076844547984
2913.0130157717836,2929.0332220918426,4640.754713405025
2987.260082028771,3367.278403859283,4933.744842682991
3003.910370519885,3199.582480039442,4764.977557811015
2507.083852518027,2738.4427949935375,4344.619441905722
2369.5968401541863,2294.2003661900485,4177.489194516604
2348.328940383601,2463.0501099679095,4012.169972196369
2569.3586916311856,2309.7109332329637,3792.279487667376
2252.9197936767373,1786.7707825680295,4105.404232510244
1778.8073722787892,1179.6280212455215,2265.0476728451936
1729.596109300625,1419.1758878156022,2191.157661524806
1441.1625698754399,1588.4906368082304,1542.446473958281
1189.6041085009176,1057.2572488229232,1357.9560225731095
813.3450251875876,1179.27480612008,1663.7594746315458
778.5283667416066,813.81216767734,1488.233610479535
734.0470203606902,916.3109481393893,1539.3247754392175
787.31693959043,958.5097767050509,1634.318333776754
947.6039667600038,1276.218911706963,1735.1076350827818
861.5423194802839,1191.9773313766927,1707.9311886567998
1135.1791924802012,1439.1029461760604,2182.008601242726
1290.0781086515317,1403.159182718784,2206.0320317365868
1384.2573063939815,1459.5720653305248,2073.846824032106
2082.2291371155643,1886.7576198255485,2479.259750193328
2011.6310341977733,1831.8869730646215,2661.136635680825
2000.7560554380054,1483.7837331488975,3145.107346868158
2243.4515468999157,1299.8518889437698,3283.541398108797
2060.8218129510897,1080.0556162391226,3924.1331719307
3119.2393718048033,2918.415419450654,4411.333558072286
4148.1747115691805,4812.374506508836,5374.962480524818
4083.644087050268,4773.630623601357,5540.714597796677
5360.26196897472,6374.79995879848,7909.673449258217
5645.260181265262,6427.431190991868,7808.418783527413
6432.800132139844,5219.692858815651,7211.2612189148285
4398.046228024314,4727.449877440265,6295.481087135784
4329.500920563238,4421.84883082917,6800.11266245827
3603.963348029457,4040.8950952175633,7041.213233866767
3439.289949032342,4615.622149335583,5194.503510873395
2874.7068195632537,4047.05739247028,5669.901883827561
3482.47271763135,4710.794103878015,6404.4166674149
5205.685603885231,5605.462965492479,7288.802751256604
5520.43278040323,5693.1003618952645,7299.353729394943
3328.3948532128616,3939.8127779716538,5650.967199541559
4112.272771057089,3926.857463849746,8449.454599986331
7527.650503360557,7781.536297313222,10786.08602342558
6972.528979939053,6750.316300874838,10134.146317028692
8123.451008708912,6531.98065719772,9577.944156877546
7306.181992749168,6963.577273062679,9743.282820358709
5458.375718669506,6343.800935251264,8722.366430564329
4448.662181410293,4870.121988491441,7045.605857723206
4882.887798635662,4737.908090287072,9517.76427772296
6453.409704781541,5716.712362700568,9553.068410224072
9605.085909435596,8512.029901116688,9838.077805828376
7763.431467549347,6007.017438643001,10151.70610288087
6204.704840788223,5921.933481272429,11610.000247754686
6040.6966459093765,5977.044747996678,9376.758570341482
5719.226576510285,5741.811312054025,9058.76532527207
3640.2521435458298,3412.091074067009,6855.189925363331
3371.100063008199,3173.3690014560266,5093.0736904667
3199.389281855427,2777.259618045293,3151.3065020145023
2620.641854859433,2292.074948086133,2793.8258212404967
694.7505776502735,1602.6714971545357,902.026686815872
859.0512781152636,1048.7409925870907,417.6568637241508
634.1257665008482,734.5351622756439,0.0
0.0,362.40853108983345,0.0
0.0,88.92467023002297,0.0
40.54691861474507,0.0,0.0
0.0,0.0,0.0
133.77967733744833,0.0,0.0
0.0,0.0,27.62560112099456
371.26814108969637,0.0,367.5747894399551
228.49972524328396,338.5668348710134,320.1647159968029
20.102486418592193,0.0,417.1700240426399
1056.1795756274657,998.5542572481429,644.7525258985027
1919.3151687655716,4107.158483315401,1497.6423164155667
3176.6296048824493,5621.421286017901,2213.5672278496704
7999.883333551632,9178.649363715718,6847.966654053626
10054.218352467904,11672.358958343226,10555.025225688554
14493.22837783494,14457.929226053468,14676.377436272243
14981.548648395086,16915.11925957424,15804.710655825167
17094.570161007392,19011.045209902524,16063.71285149509
17972.171895928717,19519.57213943352,15795.26680650097
18228.666961731396,18954.376414750044,14716.571571871316
17926.883690469494,18632.314566981033,14250.914996807933
17483.99104174778,18390.942599641563,14187.410192981904
16569.038202116066,18376.29892370554,14012.410160108131
16217.6962765735,18577.604320365954,11750.925768441186
16021.434394727381,17116.532770112575,10934.618832459715
15611.268148610437,17761.329107888745,13119.508366308684
14482.874273751157,16893.993962943194,13420.16059003186
14754.820451020429,17347.167212037413,14273.982415275435
16155.024505115685,18073.605392672023,14721.256276674614
16095.124538703576,17834.55454562044,14963.478431472176
15137.467705428095,17570.470016189603,15445.298227518451
14895.690904718627,17834.538099561756,15897.486416823984
14351.699178295241,17562.769647992372,15740.787154765032
14450.104851708114,17194.778723353993,14412.51061364081
15306.10165073851,17439.70714114188,13927.60736024256
15181.501906648838,17382.880622322013,14168.647470334272
15222.68695785554,16994.398467600706,12651.285899214576
14137.420238824965,16413.23627012787,11995.734395944264
14653.892849635959,16536.615461072724,10585.739002477878
15883.960740478995,17393.44901577779,10455.638601154296
17015.85946763035,17756.380533510383,12278.03699234666
17877.970529133505,18448.27262467515,12328.75861365828
17808.1964063323,18208.042189655986,11998.274274169646
17937.303534616065,18321.211312136667,12295.07947737726
17785.927126961797,18552.41278098655,12651.645952650206
16555.73773928233,18290.353701346165,12868.756225524265
16256.871114198873,16951.896660876846,13259.88960079328
16407.44687827784,17484.996950839486,14445.97767910591
15007.755346198383,16874.424679566942,14645.31464966779
14946.680168627725,16340.536526262864,14609.012694426016
16305.380389041013,16712.656370264842,14135.454602583191
15816.091610767726,16757.128333473465,14294.786509959931
15837.023464056701,16736.386095539725,14603.809118975658
15812.123043956526,16664.18519755406,14647.127482251652
16171.536347227657,17356.052590464315,14095.445062888706
16085.364701707707,18130.991716085224,13200.05550506699
16661.059297528813,18828.37772145623,13390.820855737053
17132.022536461005,19682.382568928377,13516.260402911044
16607.54887028701,19442.572490272083,10940.338150014686
16963.02046724869,20028.9224233841,9867.0788371247
16492.558346718735,19876.472274850636,8646.412910311905
16411.966587996885,20327.754229000166,6671.740454571791
16625.462539068718,20147.653738783654,6285.568542844914
16675.684223652588,19998.74536862736,5641.055063673358
18239.29968908253,20859.10804938216,6297.204740786485
19019.04138295593,20268.09828725881,5728.499779937177
17796.480162184293,19065.50793051411,8111.679155232577
16953.66386465942,19056.71056556409,8056.862280998056
16731.82350867164,18635.748739381772,8333.91341352192
14402.24252063946,17013.902572768446,8294.116204393196
11527.059515928351,12661.8020657449,6473.34826333123
9283.691673820893,9265.509020807405,6620.130587080472
8395.619057559941,7058.010684288843,5279.75348487519
8544.236309671633,7681.680430161039,3967.857178185535
7087.746028773471,6683.288107563439,2931.436679644903
6754.142747271621,6369.634497055775,2951.8744694442503
6883.090098865951,6502.873024312636,2686.8331940338926
6966.3058442782985,6486.232000022622,2758.6074002303426
6591.960462896494,5502.7951194161715,3098.9702574592484
7552.546971523982,7270.691300653288,3963.058067000352
9448.97611553444,8850.621103778854,4350.047520603115
9284.956171338157,10634.994700835901,4927.697133865474
9027.98170282592,9327.830540868832,5093.723535348428
7934.328086340855,8627.858882749171,4403.27925318939
6598.885443268651,6539.083617109143,4705.677468743057
9689.430611419315,10061.450758429732,5785.378961263828
