kpx_group_1,kpx_group_2,kpx_group_3
11150.078258745834,9960.33121134571,9002.25577819734
11701.162036662425,10322.913707030104,9637.362780543126
10348.557500563096,11051.255522351095,9363.921491273586
10702.008317520493,9542.674221731026,8634.363864074272
11391.248234596109,11591.47645741131,9206.790456186864
13297.867342780497,14237.771191108524,11795.865917912792
11037.144513768346,12516.286542926266,10284.079522737758
10064.745624973091,10724.392545241739,7211.601939063078
9471.726594974802,9803.958277552196,7435.420387482283
9556.491067235636,10283.171501919638,7238.088127700411
10131.08276323724,11009.561695535198,7302.530390845494
6977.601043626978,6686.74446935903,5364.909562806915
8711.661465322879,8342.70616163076,6146.441642311062
9707.566290246587,9694.146613901876,5890.99323538248
12404.257417354334,11137.223249307523,5959.018413443333
12983.280433998516,12338.951343938606,7068.391488205903
13933.052358636016,13420.50586698657,8128.908349966984
15254.73655855654,13988.436111217678,8392.696774312422
15439.883391210784,13786.568708710029,8986.224625578228
14347.456975965319,14068.02452565283,9339.268750545556
14667.649270567115,15155.286134697595,10761.560174584103
13011.649761527999,13683.907050101192,9502.094322755209
10890.579576469483,12198.718641490701,9000.523085052355
12184.303491024615,12709.992121662202,10381.454587950906
12442.647041475167,13764.939622998809,11426.486199439489
15510.20739853528,15965.155057887912,12420.48596528954
17018.79670756755,16592.080062043762,14525.041642866952
17871.774673597913,17427.743161355174,15664.328865875405
17566.59329664429,17409.127413960592,17094.026089625797
17286.470167142666,18664.116185832918,17607.08884206624
18569.894906213292,20037.517779577527,17889.630869036282
19276.1030387201,20395.761110260864,17595.67195895485
20320.54240663074,20214.93036294794,17291.745281680876
20245.166422514314,20256.055742111956,17194.31183645528
19943.244324671105,20470.404150983253,17011.62951914749
21524.798681088563,20632.912630705592,16166.899805664263
21039.836370598325,20076.856195047156,15919.4297057833
21600.0,19595.609040761483,13585.306300065837
21542.442712515112,19644.473930294407,11111.834045840822
20955.617317904296,19511.051220017198,14343.95199485084
20531.79170728785,19956.63466202,12483.553558848138
20749.540250502003,19702.014429094157,9835.493630935638
20358.387386875354,19334.96821131353,9526.258345885322
19620.349579181704,19091.97304968707,10469.069015909754
19619.369280394847,19410.557836913726,14649.825993200988
19547.389078080196,19074.17909756476,15373.762422072765
18779.840949293684,19279.135180919824,15331.936630681384
18553.344226226272,18417.993799714204,15021.288578445565
18071.843759374904,18746.552874607958,14877.689063821475
16341.790132681319,17351.456724981294,14795.30830313732
15832.277128388898,16121.022289483895,13026.165395060663
14685.939725759927,14424.811198092115,13173.084947661768
14028.896198743476,14447.63115959577,12693.066645216812
13221.194441136027,14997.247551334458,12649.768833829768
13599.367410492347,16629.40414910543,12596.344194910613
14154.779727657575,15902.480562797335,12338.446742010656
14513.231494535872,15612.512013419626,11977.273446320334
14857.187316929012,15691.423137412465,13221.18757789652
13907.523738483778,15337.319383717982,10966.846995397147
13407.434524975235,12521.427410509212,8080.875680048481
11490.615713859856,11984.216044808169,7745.343408398981
11462.579773788355,12357.056240205398,7811.6162278829615
12193.662661665525,13115.772678390495,8566.126310911024
11552.414196304093,12435.866530739568,8258.291918251114
10919.63335077357,12800.087395010794,8644.531103928013
11684.156310062359,12387.045706621433,8699.450204731262
10484.066181396458,11744.346681624154,7978.018721232267
8788.174871344263,9514.856946431462,6148.617768630277
7735.467247139168,6604.990028953119,4570.95191051758
8102.798966815571,7237.478753055586,5484.397037566204
9254.607719289299,7750.9553018992665,7766.147966342523
9137.687963791106,8996.171737857236,8135.568643550838
9153.396378940122,9301.397375797509,8109.522439644708
9495.227749715214,8297.068565667076,7804.665000495545
9154.830807677707,6743.499613442673,6698.392883541735
9031.651370590851,7229.113119457758,6023.409818993525
9398.08085320922,8549.757421109203,7380.163094664404
9861.540336239987,9752.601899656533,8146.825047321732
10769.810710474832,10058.307593527485,8570.743933598445
10621.388314390511,10042.263924354149,8360.949040841964
9011.814144522044,8963.49148463333,7615.354659579544
9556.270574235485,9103.211775632808,7107.527884753608
11556.90420099185,11237.611918093513,9017.647544241834
9220.170453769539,9523.841088852112,7608.166273014846
9928.06738554033,9695.792211975373,7870.369284450398
10420.396557617485,10224.31455272536,8045.438008960579
11154.597878722036,10413.284512653981,8134.236212999459
10994.931201801815,10271.846110030088,8160.029485629302
11059.020710381505,10942.662010237083,8144.343059238727
11970.492865295495,11732.200390015101,9401.410783342915
13521.50432660065,13909.828174119551,11258.023406728666
13549.956972412469,15966.729652408774,13361.6121932493
14255.292060476737,17199.35130843992,14275.455997739564
14200.986198127865,15811.654404960007,13115.924759846464
14449.563746434776,15402.026820596788,12848.69990425392
14540.461112411378,15763.055525631988,13002.44504582018
14910.554818989234,16360.389761436163,13221.039880621232
14998.711195608616,17378.028322439048,12997.389148444394
15701.106653441144,17571.252301196357,12884.94498254658
15761.507239331768,17188.502997333166,13207.54060171404
15315.411070563974,16521.51903362517,13214.130549590893
14623.194476116414,15232.12648663002,12237.79807872339
13539.914929676304,14023.474418497235,10510.71944520675
11977.136908095774,10346.188902063366,7241.944049134003
10005.549897444904,9523.79191856083,4559.260413220319
9083.502487676808,9522.29656717353,4363.9222594267385
7412.86387361788,7574.636214310026,3430.80544464497
7359.091111461401,6011.411924443145,3098.3059011362666
7458.30702025761,6380.497249692241,3713.680212297798
8268.998461387544,7061.861507130117,4016.480828693276
8618.991920654227,6165.229603921227,4182.784517066801
8610.649545908538,5850.913925016869,4793.469542949336
10097.032442757945,7713.374677759091,5898.363247584744
11229.753068474409,9010.478020579965,6164.793773001923
10866.301861577616,8288.10472361109,6105.568252958288
10228.091751017118,9417.91951456567,4415.614714139213
8888.423018177182,7610.821581886704,4688.635506634013
8411.888189027004,7022.832965299126,5121.824013775707
7085.462317655583,6505.247003189652,5410.363404888365
6365.237577932641,6625.337644021979,6218.359783152812
6969.130963894813,7028.248558699662,6568.157558200057
7002.1849349840195,7741.932445797506,7261.4129307543135
9126.948805256268,9490.026120217943,8659.961277790928
14069.95530663369,14160.470601751174,11800.06740963513
18359.830069188327,17275.142921531482,14219.661628827547
18508.78865783832,18809.837832784113,15883.35474826839
19719.18691924092,19204.516573826226,16371.759590874788
20332.234493600838,19832.76780155027,17174.179867647345
20300.99867439629,19582.513202900605,16811.746803520226
19856.7590505227,19519.720063186433,16929.63763983857
20160.447122041187,19883.88236520934,17018.576746065817
20636.617912125646,19178.008236340014,15575.999055503751
19922.089907098623,19296.688854795786,15352.263505821296
20914.78167414479,19545.50041160872,15019.339309199093
20569.095596262385,19045.343063667864,14607.25999265826
19187.731331534727,18754.311685047323,13781.305821814438
18430.690870505012,18322.57408456892,14044.428009270388
18783.197393053375,18492.62880655912,13944.17036341909
18327.277616898115,18099.91060569044,13393.663466704422
17158.528938350784,17904.270927770554,13395.600111294028
13664.863926919734,13081.238485753567,10114.412257291477
9608.948869015594,9704.152837391213,7200.131121397701
8091.56184904394,8692.851228601721,6343.025987343137
8256.064255248988,8442.464424167203,6492.617411652143
7809.760021426843,9156.266471987972,5317.730742806024
6604.449710790346,8388.514741344647,5923.064469679243
6033.694611241141,7598.797146588643,5494.585257690173
5264.266008702147,6202.54338008207,4546.942346024855
5818.950093121559,6549.328010741964,5084.998985258726
6539.304355730531,7897.9761965901225,5839.339131084043
6367.096827903881,7360.9059628951945,4382.901184715106
5657.880217740259,5528.7413582988265,3395.567990782848
5535.232293700499,5021.106774428313,2631.537654732744
4735.855494254782,3946.601331383061,2657.380400602265
3925.95585127944,3674.6853752748357,1721.4073469495272
2648.74870779363,2014.113918771235,1430.1192998370088
1456.7402459474565,815.8303268100585,625.0488900398416
1644.3423199124015,935.6079562184433,643.1848024071709
1550.6276381593195,869.3887574968664,932.7629117013936
1571.178746210275,942.2107784638496,193.272930730244
1453.5923366074837,1469.4845012548024,611.0208636306438
2582.140217893121,2330.2885828875164,1294.133155341037
1972.3380031222512,2214.5721483781263,961.4244398875308
1665.6921429629433,1993.2083585460855,973.6055326640871
805.5409435426546,900.5056759062461,282.9982399450638
350.607863439481,1023.5280183243838,461.9760236654121
488.4784718453215,1388.9881662651078,511.2200886189112
294.5160034302214,1228.7441206657559,601.8744798570282
0.0,997.5989917073783,301.9308120234835
0.0,482.2198269762823,219.57396952161392
6.557090834399922,347.0857664085277,192.0883784594953
318.9578844101086,313.11660090835085,347.35284671152715
409.97055736460015,191.42049680725648,295.33922486682445
1163.1693193980675,777.088668451125,218.45542027649668
1158.3135922820034,2175.374558336264,1073.0135773250372
4129.124372307482,4881.946337804822,1876.9296257426497
6182.207404522952,6685.707252793989,2904.045838401219
6778.043926462686,7289.20711326805,3565.324376512203
7076.718110874329,8652.890506916698,4266.468073412522
15318.106344363421,15624.920462797465,9491.208112621936
17296.807273070925,18025.17280492231,13319.361810405097
18658.70047250841,18777.558671164057,15102.759046570034
20475.277657985866,20065.30518534478,16925.757481527802
19996.802248638032,20617.94164420129,17033.89224537107
20560.124476874436,20431.187290552756,17108.785113497102
20447.939522017223,20055.223352778026,16736.3835187054
20410.453965484845,20061.278348149568,16109.451803213124
19678.63064031095,19712.584408669092,16518.657227269803
18984.500028848444,19280.438384933725,16643.868718222482
18669.28883313889,19099.009038955654,15799.894703206784
18938.687104410168,19352.73216116648,15670.043601439214
17894.477401970387,18887.763576656518,15829.40177938007
18097.744580885836,19211.50007709081,15125.987287679847
18019.65729833739,18658.33147390301,14665.270530734811
18245.402611517537,18949.71738323042,13676.395131714557
18379.244294666092,19229.961125371025,14229.69129354704
18770.47246502772,19005.855207934266,14465.868072070089
18962.68752366326,19191.836368368215,14213.747944331915
19620.82385657099,19136.67662924567,13977.061261699895
19754.397629066,18986.958621507707,14274.956509668817
19576.15642784639,18568.198003922695,13546.329114093314
19528.149292399692,18487.816691842963,13129.565979630388
19282.39271165116,18838.653174905616,13073.872390642671
18741.937792168257,18569.272788533824,12861.541141378244
18688.687151353573,18852.489477860887,12776.9344645237
18314.29909183246,19275.303934430078,13153.533033721476
18658.04031775401,19255.6155161159,11885.480828873146
18317.278404317225,19135.21555220786,11300.704902802754
17134.322290609463,19300.728983830504,12677.999561701115
16944.72615153917,18650.278603863382,12761.03557834801
15899.526279751597,18683.03909317052,12560.215157249766
15967.27682163607,17815.333660810655,14080.30688784016
12682.34123728342,14464.554692252761,11046.160045879717
9995.709166743012,10323.447815584905,7480.267519074912
7996.98084218531,8620.792635621076,6961.956288528539
8047.131544648733,8868.98763380433,8171.013255386361
8333.764045057316,6840.22110417124,7888.626187869443
9356.441373255986,9337.467737023728,9090.439080428469
11659.458473746552,11366.007292883476,11263.843538672018
12818.426540699485,13301.012351031295,12441.854314134183
13839.065899104857,15165.193464297685,12734.893705407823
16308.67983052982,16708.817694956793,14837.835057408249
17299.678350945913,17802.294070707663,14435.417616112534
17706.634653690227,18265.053930982504,15318.327207486593
16780.24630470953,17466.707202096015,15890.698141781106
15671.969140957013,16573.14500953281,13432.830639568698
15330.137512113286,16170.095341396858,11923.681359189304
16491.72074269002,17546.318313409312,14663.382694795348
15964.309513731927,17561.56184318311,13965.58675062237
15672.263513428921,17479.540780647927,14289.580962277698
16647.270055641293,17160.928041638963,13061.306602028708
16758.15907730435,17241.70047225536,13285.01860196389
15961.768797601504,17453.57450458932,13336.827851410186
15941.477870328075,15735.512579196762,13380.258011919224
11375.359902511544,11134.951571552076,7204.353950389925
6487.500952285442,5915.775971126296,4068.2625350305866
3388.9429673769673,2879.5978383721003,1647.670178316294
1367.9499922531247,1388.971461743451,926.6424898932884
351.2106006831754,765.3210579429478,291.91570299186566
299.27206239083444,622.4111421868065,338.56266267172543
241.0517389192989,386.7422412110451,0.0
290.22048536128307,277.7114081131441,203.45347523339572
24.657588518245234,160.65818858247297,194.9719938200468
79.69262245396173,328.38783774207207,191.94366025398745
0.0,71.66861897250037,309.149411092527
790.3984122291669,902.1700715797984,324.546689744354
3745.430937396826,3824.1815892197515,2692.228014031621
5974.221234417638,6672.229117289597,4066.730044008964
8585.027497373485,8564.413531445647,4401.261398645215
12785.945371482876,11774.696032582164,7419.809268522168
16713.13587531931,17214.99268205873,12500.956075392209
17775.592889455795,17516.32442233262,14483.745177971983
20444.923976786362,18849.660463615262,16755.333946677452
20548.76052046774,19203.425525394166,16055.320110377186
18514.61197821263,17721.5040036506,14870.783229303514
18613.95395162138,18627.67161244752,15021.290882475652
18315.576250015234,18459.33325228921,14014.13681419206
19787.435937747574,19121.097019400793,13431.532307258536
19622.47073844756,18661.643681341575,14027.477411886408
18899.45601768902,18944.528769266264,13546.405588011132
18010.15661502693,19125.025527815233,12100.475461311224
17861.09004150677,19227.544726718217,12215.746388581276
17521.270371885545,18862.23809383426,11637.470583273102
17291.751724124693,18645.12007105495,11994.254583945429
16517.39141017089,18507.02091653793,12751.198669758882
15893.987547947028,18178.3187510409,17114.13043005192
16569.55755482356,18701.269453224275,16398.672361403682
16565.13801679563,18885.475611222108,13863.152463337994
16509.512110711228,17664.70550084176,14061.218040039228
14877.657373832193,14727.980434623638,12735.363923071762
11108.440833643795,11528.842578950227,9752.902730773169
8974.640562554208,10273.325633158722,6907.2037706236015
8075.638402662335,8254.53889903691,4867.551165669543
5214.64962817497,3891.5866968832947,2911.097593396288
3301.0679908341804,2077.062666342993,2224.742807576591
2949.3546258446304,1507.843096240547,1671.117217964052
3034.9514480620546,1287.008181833028,1856.4926172001408
2823.050311957746,1499.2541264058582,1712.4846106800871
3325.862462656901,1673.9804236461919,2298.477050144308
3141.301790686674,1990.2497947619338,1830.303639404672
3362.626303728068,1779.7458451964355,2347.21428380592
3594.7054008968526,2733.1204255742523,3024.722043275085
3789.481078944167,3335.9695378203783,2817.6812578392737
3350.3035831000343,2757.5116248310565,2580.668250484047
3465.5270626165257,2969.3632241249934,1792.2604805581643
3285.2013496942745,4677.115124038405,2457.9514049288164
4327.298465928369,4446.01046275334,2279.450410884511
4540.836968535934,4474.52338019436,2847.827850034825
4928.321717682354,5234.470118680899,4431.016406594723
5535.834972518134,6936.532163707235,5436.210387973003
5906.275928087982,6922.197865673191,4935.942301290141
4525.977557035192,4913.467630266431,4316.44488536888
6625.325074711026,5449.2604012536385,3669.2869441390417
6441.429730473881,5800.660456196681,3254.6634792690284
5512.836327863373,6318.893219589341,3474.3913280519587
5618.781944495967,5872.872133906056,3123.3601329712983
6444.497362229968,5406.611945822896,3594.881579707314
5997.140866614851,5229.445698478094,2850.9635137699383
4796.285637116207,2737.777967143985,1987.238074595268
12182.31858159135,12070.106515941876,5213.61782256119
10519.922497223957,12072.821630890583,5058.1364497330105
8179.983915102054,8545.735261386199,2719.61007921343
5381.982096617283,4252.0392614384455,2155.955309546709
3359.3936321502065,3325.954688341609,1659.7891509420044
2003.2516327953522,1381.2925912720796,1110.0420868823958
1851.629610644763,1279.0678899346715,681.5844071438102
1176.5274527834554,671.4911193282647,384.2906669279205
797.5320529756818,630.5165006049157,347.5134115720915
396.4352328722856,0.0,307.3391856353589
382.88565100696064,226.67456362471307,215.31881056093616
314.6558285572978,534.0333504802054,400.0336315203836
145.102977852291,309.84778579404167,205.69736552964585
279.23522975909157,260.7799417830618,169.03089403518968
566.5782778948621,616.166088476891,190.61503474020765
798.6284463810117,703.9744084248173,608.2411682106286
3211.405572177,1832.5042328324716,1792.593215602823
8438.14203276078,6193.2872068738625,5971.856833726067
12688.34258080558,12929.734504210073,8355.35252811097
14333.772189812667,14143.409300218342,9175.09532637007
15752.872336207243,14908.07683661668,9648.088664293502
17801.524850281,16655.728655202598,12348.28927325251
18590.515900234877,18167.318295667836,13921.18379514819
20275.695552163845,19293.897291146714,14974.40418979884
20690.261375406666,20571.705840046096,16697.910237470485
20236.51981624208,20279.60061428087,17091.871506413885
20779.489483671183,20157.345329735443,16486.574371354796
21111.536937049055,19825.53286570522,16235.787151153603
20855.163248258817,19981.368879771293,15102.579993569483
21099.084927346907,20295.118775137642,15325.13295041226
21317.465156959785,20390.652007210956,15061.545690768
18903.26581944917,19289.9333852762,14821.266854273146
17517.800586693535,17880.875904776032,14645.359617174388
17029.50395655098,17923.723182725975,14811.244734399124
17374.80091418334,18812.688515240814,14475.74792832603
18054.539295347506,18629.682381012197,13980.533356139204
17791.71533249519,18562.059963033113,13983.263456737384
16927.095028318417,18490.362766411312,14150.163598089372
15881.511581901288,17149.83866059921,13066.88722479842
15818.193116338785,17119.652636391857,13422.395098352696
15386.42987185837,16648.18513989125,13136.00975672785
15533.948778775966,16217.55527955204,12024.794230152324
15719.766440712665,15754.080301911601,10883.530778381824
15640.274895673474,15340.78560555228,10406.502163451
16239.878026786793,17050.552873778197,12806.5218150951
17168.783469714857,17151.260900061647,11838.124218203777
16979.156807208557,16798.561840832626,11528.216858813736
16497.268915202196,16687.05630933857,10953.401957870616
12457.243651700677,12599.132870718886,10129.3260586809
10136.383157068603,12104.39362808358,8510.214559219296
10308.190526566628,10835.737943762753,9165.808055075277
10083.756657554286,9959.042406963783,8042.195877048861
8003.041549861218,7343.480714612569,7468.159719436327
6737.184906948747,4156.010867216193,4674.162092537497
4371.179996509087,3643.3749034153175,1838.068176156186
2009.3268079122852,1095.4440294939786,648.9210599725409
866.3900438607643,518.4908899557996,290.51477414230936
1269.9444228248706,646.214547551189,259.7082218240768
2213.071944188365,1059.9998071996408,785.270765675312
1291.9104059781334,648.4027414397343,870.2544059410685
1149.3841730031818,509.4774443923766,1164.7403534683897
1215.1702496489672,438.59821694124264,1057.1285627581346
2408.959039099433,2940.8775109303187,1712.116294850068
3403.228052555368,3341.0378070134707,1392.902856135098
2964.54858685073,2495.77957372597,2938.5798403765807
4225.398400363359,2587.4764661140766,6601.356022258584
3841.5346052661916,2730.2129374353212,6538.565825849276
3492.3159510043365,2896.606139549374,5690.162927684092
3672.344502856713,3191.0565919591004,4874.448655632587
3677.977183365973,2981.8559452612035,4465.076844547984
3337.377301189158,2871.165253470652,4640.754713405025
3439.5301602181835,3435.8811910956456,4933.744842682991
3568.3285178671495,3222.7207611116755,4764.977557811015
2798.967452586743,2656.2887974952596,4344.619441905722
2801.4785083502948,2244.9899339946087,4177.489194516604
2856.129832954218,2408.8455249136723,4012.169972196369
3087.3468497258646,2295.157797129832,3792.279487667376
2587.457403248878,1754.5665054922044,4105.404232510244
2277.9193973022284,1167.0190705954112,2265.0476728451936
2077.1589917499678,1330.1644078829231,2191.157661524806
1420.316698257197,1476.99421999473,1542.446473958281
1212.521110052726,1012.1221013062096,1357.9560225731095
771.1499903321982,1130.2454300318816,1663.7594746315458
742.9392004010563,773.2248304938266,1488.233610479535
691.8519855053008,854.7184655371088,1539.3247754392175
745.1219047350406,897.8010266883445,1634.318333776754
905.4089319046144,1187.244264658891,1735.1076350827818
820.926706600461,1109.6553754380864,1707.9311886567998
1086.2974391547823,1342.7267265096418,2182.008601242726
1285.9554050282204,1310.6628318944959,2206.0320317365868
1405.8978065595072,1405.4285212637576,2073.846824032106
2208.1378090079315,1853.8300623711243,2479.259750193328
2389.2012298511604,1871.9632023161646,2661.136635680825
2338.326939039217,1406.1178719997788,3145.107346868158
2667.81583231729,1241.9839203225788,3283.541398108797
2513.091891140502,1148.6584034754853,3924.1331719307
3683.657519152068,2941.5537005228875,4411.333558072286
4440.058311637897,4730.220509010558,5374.962480524818
4515.525755246376,4724.420191405918,5540.714597796677
5868.062861545337,6320.595373744241,7909.673449258217
6163.2483393599405,6412.878054888736,7808.418783527413
6767.3377417119855,5187.488581739825,7211.2612189148285
4897.1582530477535,4714.840926790155,6295.481087135784
4677.06380301258,4332.8373508964905,6800.11266245827
3583.117476411214,3929.3986784040626,7041.213233866767
3462.20695058415,4570.487001818869,5194.503510873395
2832.511784707864,3998.028016382081,5669.901883827561
3446.8835512907995,4670.206766694501,6404.4166674149
5163.490569029842,5543.870482890198,7288.802751256604
5478.237745547841,5632.391611878558,7299.353729394943
3286.199818357472,3850.838130923582,5650.967199541559
4071.6571581772655,3844.5355079111396,8449.454599986331
7478.768750035138,7685.160077646804,10786.08602342558
6968.406276315742,6657.81995005055,10134.146317028692
8145.091508874438,6477.837113130952,9577.944156877546
7432.090664641535,6930.649715608254,9743.282820358709
5835.945914322893,6383.877164502806,8722.366430564329
4786.233065011504,4792.456127342322,7045.605857723206
5307.252084053036,4680.040121665881,9517.76427772296
6905.679782970954,5785.3151499369305,9553.068410224072
10169.50405678286,8535.168182188921,9838.077805828376
8055.315067618063,5924.863441144723,10151.70610288087
6636.586508984332,5872.72304907699,11610.000247754686
6548.497538479994,5922.84016294244,9376.758570341482
6237.214734604963,5727.258175950893,9058.76532527207
3974.7897531179706,3379.8867969911835,6855.189925363331
3870.212088031638,3160.7600508059163,5093.0736904667
3546.9521643047697,2688.248138112614,3151.3065020145023
2599.79598324119,2180.5785312726325,2793.8258212404967
717.6675792020819,1557.536349637822,902.026686815872
816.8562432598742,999.7116164988922,417.6568637241508
598.5366001602977,693.9478250921305,0.0
0.0,300.81604848755296,0.0
0.0,28.215920213316593,0.0
0.0,0.0,0.0
0.0,0.0,0.0
84.89792401202943,0.0,0.0
0.0,0.0,27.62560112099456
392.9086412552221,0.0,367.5747894399551
354.40839713565094,305.63927741658904,320.1647159968029
397.67268207197935,0.0,417.1700240426399
1393.750459228677,920.8883960990242,644.7525258985027
2343.679454182946,4049.2905146942103,1497.6423164155667
3628.8996830718615,5690.024073254264,2213.5672278496704
8564.301480898897,9201.787644787952,6847.966654053626
10346.101952536621,11590.204960844947,10555.025225688554
14925.110046031048,14408.718793858028,14676.377436272243
15489.349540965703,16860.91467452,15804.710655825167
17612.55831910207,18996.492073799393,16063.71285149509
18306.709505500858,19487.367862357696,15795.26680650097
18727.778986754834,18941.767464099936,14716.571571871316
18274.446572918838,18543.303087048353,14250.914996807933
17463.145170129537,18279.446182828062,14187.410192981904
16591.955203667876,18331.163776188827,14012.410160108131
16175.501241718111,18528.574944277756,11750.925768441186
15985.84522838683,17075.94543292906,10934.618832459715
15569.073113755048,17699.736625286463,13119.508366308684
14440.679238895767,16833.285212926487,13420.16059003186
14712.62541616504,17258.192564989342,14273.982415275435
16114.408892235862,17991.283436733414,14721.256276674614
16046.242785378157,17738.17832595402,14963.478431472176
15133.345001804782,17477.973665365316,15445.298227518451
14917.331404884153,17780.39455549499,15897.486416823984
14477.607850187607,17529.84209053795,15740.787154765032
14827.675047361501,17234.854952605536,14412.51061364081
15643.672534339721,17362.04127999276,13927.60736024256
15605.866192066213,17325.012653700822,14168.647470334272
15674.957036044952,17063.00125483707,12651.285899214576
14701.838386172229,16436.374551200104,11995.734395944264
14945.776449704676,16454.461463574444,10585.739002477878
16315.842408675104,17344.23858358235,10455.638601154296
17523.660360200967,17702.175948456144,12278.03699234666
18395.958687228183,18433.71948857202,12328.75861365828
18142.73401590444,18175.837912580162,11998.274274169646
18436.415559639503,18308.60236148656,12295.07947737726
18133.49000941114,18463.40130105387,12651.645952650206
16534.891867664086,18178.857284532663,12868.756225524265
16279.788115750682,16906.761513360132,13259.88960079328
16365.251843422451,17435.96757475129,14445.97767910591
14972.166179857832,16833.837342383427,14645.31464966779
14904.485133772336,16278.944043660584,14609.012694426016
16263.185354185624,16651.947620248135,14135.454602583191
15773.896575912337,16668.153686425394,14294.786509959931
15796.407851176878,16654.064139601116,14603.809118975658
15763.241290631107,16567.80897788764,14647.127482251652
16167.413643604345,17263.556239640027,14095.445062888706
16107.005201873233,18076.848172018457,13200.05550506699
16786.967969421177,18795.450164001806,13390.820855737053
17509.59273211439,19722.45879817992,13516.260402911044
16945.119753888222,19364.906629122965,10940.338150014686
17387.384752666065,19971.05445476291,9867.0788371247
16944.828424908148,19945.075062087,8646.412910311905
16976.384735344152,20350.8925100724,6671.740454571791
16917.346139137433,20065.499741285377,6285.568542844914
17107.5658918487,19949.53493643192,5641.055063673358
18747.100581653147,20804.903464327923,6297.204740786485
19537.029541050608,20253.54515115568,5728.499779937177
18131.017771756433,19033.303653438288,8111.679155232577
17452.775889682856,19044.101614913983,8056.862280998056
17079.386391120985,18546.73725944909,8333.91341352192
14381.396649021217,16902.406155954945,8294.116204393196
11549.97651748016,12616.666918228186,6473.34826333123
9241.496638965504,9216.479644719206,6620.130587080472
8360.02989121939,7017.4233471053285,5279.75348487519
8502.041274816243,7620.087947558758,3967.857178185535
7045.550993918082,6622.579357546732,2931.436679644903
6711.947712416232,6280.6598500077025,2951.8744694442503
6842.4744859861285,6420.5510683740295,2686.8331940338926
6917.424090952879,6389.8557803562035,2758.6074002303426
6587.837759273183,5410.298768591883,3098.9702574592484
7574.187471689508,7216.54775658652,3963.058067000352
9574.884787426807,8817.69354632443,4350.047520603115
9662.526366991544,10675.070930087444,4927.697133865474
9365.552586427131,9250.164679719714,5093.723535348428
8358.69237175823,8569.990914127979,4403.27925318939
7051.155521458064,6607.686404345506,4705.677468743057
10253.848758766579,10084.589039501965,5785.378961263828
11450.26884274129,10852.175927911421,6418.568906221365
